Date,GIV00907136,GIV00907156,GIV00907176,GIV00907196,GIV00907216,GIV00907236,GIV00907276,GIV00907296,GIV00907316,GIV00907336,GIV00907356,GIV00907376,GIV00907396,GIV00907416,GIV00907436,GIV00907456,GIV00907476,GIV00907496,GIV00907516,GIV00907536,GIV00907556,GIV00907576,GIV00907596
18/01/2016,21.50273131,21.59034498,21.49224748,21.48931943,23.41213342,25.86630957,38.27456304,51.81356116,60.4559614,66.0008574,68.99074502,70.77272891,71.8822934,72.05695924,71.81757057,70.9936625,70.48084675,69.37791042,64.72334464,62.81516213,59.10686727,56.409825,54.81630908
15/01/2016,21.11469829,22.16659073,21.51041702,21.51429106,23.51831171,25.97970235,38.44583342,51.78565542,60.30620339,65.76557135,68.81709775,70.64452569,71.62845722,71.87975507,71.57170662,70.77477421,70.26200647,69.15895752,64.51060039,62.65214027,58.94891695,56.29543272,54.697874
14/01/2016,21.03594817,21.86774233,21.10395397,20.90466655,23.06541085,25.94602034,38.3978237,51.50820791,60.06978371,65.5648528,68.67281075,70.4138337,71.33032811,71.58677914,71.39062587,70.5912534,70.07115058,68.96363192,64.35092177,62.45858767,58.79373463,56.0661352,54.43694816
13/01/2016,21.08182534,21.96069655,21.00695354,20.90214175,23.02104726,25.75633125,38.19344881,51.50762441,60.18985356,65.69562406,68.7084688,70.53649978,71.48797523,71.66063481,71.46025928,70.62085755,70.11507439,69.03988389,64.43933062,62.53012526,58.80328286,56.05985893,54.42139403
01/12/2016,19.53915571,21.80735629,21.00204422,20.79718293,22.93873691,25.73781891,38.14508738,51.49159939,60.13283575,65.64278939,68.66077166,70.39786274,71.42108831,71.63143732,71.42265615,70.62469953,70.12044969,69.03741391,64.42570169,62.535145,58.87762913,56.14745062,54.56003877
01/11/2016,19.52293256,20.66823997,20.10342613,21.49351729,24.18899675,26.74876151,38.12261588,50.85476097,59.44727316,65.19930766,68.71954021,70.46021996,71.45987126,71.65890661,71.37811161,70.57832181,70.07790896,68.99998807,64.37443463,62.49188429,58.81178009,56.12970638,54.56532013
01/08/2016,19.60615242,20.74054958,20.87995975,21.66932606,24.16948598,26.56711273,38.04709067,50.69218085,59.10484082,64.98274932,68.52323539,70.37717088,71.3447742,71.6141733,71.34072957,70.539813,70.03416813,68.94546328,64.27877104,62.42627956,58.77200079,56.01310919,54.4309764
01/07/2016,24.3058942,24.11714558,23.92176404,23.82784321,25.54892654,27.37052581,38.77428962,51.28296703,59.70996181,65.18824449,68.6684013,70.47391687,71.43307422,71.70858623,71.45265288,70.63915241,70.13053008,69.04526525,64.31524084,62.54785157,58.86142553,56.13502231,54.57681479
01/06/2016,24.47752392,24.20698504,23.89816718,23.89793175,25.56472781,27.2427,39.01938837,51.35444585,59.37876308,64.83012115,68.31479247,70.1645089,71.18199851,71.430634,71.20809854,70.40497821,69.90371286,68.83733602,64.12008383,62.36730501,58.64450244,55.93174059,54.36038816
01/05/2016,24.57782407,24.11899296,24.08012551,23.97413791,25.60315355,27.26386418,39.01165465,51.47222681,59.51982245,64.92404522,68.18774116,70.01377182,71.10668728,71.33157961,71.1369635,70.30086239,69.81137569,68.75771099,64.10653991,62.27529922,58.56789232,55.8318943,54.21963908
01/04/2016,26.78967918,25.91963469,25.0952322,24.39365387,25.74120429,27.21782028,39.11502957,51.70700897,59.55559469,65.03579684,68.47708775,70.28286947,71.33511805,71.48332541,71.28484342,70.42637298,69.92894154,68.85721274,64.27583463,62.38991226,58.6832867,55.93759375,54.33310295
01/01/2016,25.7836413,24.85957575,24.40178765,24.01381486,25.38875234,26.76516144,38.5256225,50.83738779,58.97816618,64.5980456,68.32582052,70.25004343,71.28675141,71.49795,71.2306618,70.46506184,69.93729274,68.80710399,64.28405325,62.3815608,58.69378764,56.01848485,54.44273206
31/12/2015,25.72058693,24.83037628,24.3953208,24.01916651,25.37324138,26.82005561,38.59486394,50.83738779,58.97816618,64.57697831,68.3203326,70.2558615,71.2880405,71.49795,71.2306618,70.46646884,69.93432731,68.80710399,64.28405325,62.3815608,58.69233691,56.01891342,54.44246298
30/12/2015,25.72058693,24.83037628,24.40178765,24.01916651,25.37324138,26.73770195,38.59486394,50.83738779,58.9624751,64.5664426,68.31484358,70.24713397,71.2880405,71.49862721,71.2316051,70.46787561,69.93432731,68.80950202,64.28405325,62.3815608,58.69233691,56.01934199,54.44232844
29/12/2015,25.98620034,25.04143982,24.07330682,24.02872928,24.85730877,25.90656391,37.6069433,50.68872164,59.13456974,65.03566584,69.09736092,70.58000761,71.76254734,71.95153562,71.66653218,70.54575019,70.04266668,68.96271007,64.60274676,62.92204224,59.28358667,56.60276496,55.02336686
28/12/2015,24.20189663,24.47226512,24.25958413,24.22446842,25.14912213,26.31139923,37.97980583,50.68183095,58.96134287,64.69598592,68.85065467,70.29629139,71.41492985,71.64534022,71.36007761,70.26333023,69.76728661,68.69927818,64.36230243,62.76212958,59.13234332,56.52894275,54.94849031
25/12/2015,24.20189663,24.47959798,24.25937752,24.24591079,25.16240134,26.3641588,38.05112153,50.72769841,58.96134287,64.73097932,68.85893789,70.30254742,71.41632687,71.64534022,71.35586385,70.26069707,69.76450216,68.69927818,64.36063085,62.75820952,59.13093169,56.52808375,54.94889769
24/12/2015,24.22126262,24.47226512,24.25958413,24.23519757,25.18891579,26.41688552,38.12242138,50.70476549,58.94521127,64.70765178,68.85479682,70.30880233,71.41772267,71.64606426,71.36007761,70.26201376,69.76171697,68.70157594,64.36146667,62.76016957,59.12952003,56.52851325,54.94862611
23/12/2015,24.22126262,24.47959798,24.26155127,24.22446842,25.14912213,26.31139923,38.12242138,50.70476549,58.9290777,64.69598592,68.85065467,70.29629139,71.41772267,71.64678799,71.36148159,70.26333023,69.76171697,68.70387358,64.36146667,62.76016957,59.12952003,56.52894275,54.94849031
22/12/2015,25.08125541,24.80837995,24.54991421,24.51109308,25.12418842,25.923919,37.57632497,50.56638376,59.06292214,64.96928295,68.95393247,70.51189266,71.69218877,71.89755301,71.61474771,70.50145957,70.00735599,68.94529314,64.63033241,62.97716897,59.30475899,56.615175,54.98310526
21/12/2015,22.31013659,23.34776567,24.04226059,23.52103019,24.46957737,25.80970403,37.45718929,50.36257874,58.89371589,64.9686551,69.0215542,70.50770626,71.72475329,71.87709568,71.61677335,70.48047997,69.98885916,68.92950395,64.63897841,62.92339233,59.31004471,56.53132633,54.84589567
18/12/2015,22.00381061,23.41773259,24.04306315,23.57196586,24.5721239,25.97971354,37.61992148,50.58943629,59.03257989,64.88490962,68.87222253,70.42241858,71.55005581,71.82305977,71.53892621,70.44636558,69.9459698,68.86845173,64.50610468,62.88193593,59.2786743,56.40511331,54.67902128
17/12/2015,22.4495512,23.52652138,23.84147542,23.21818689,24.34087307,25.89465562,37.45539832,50.23646869,58.59769169,64.54102387,68.85499044,70.49974647,71.66054395,71.80600858,71.62960864,70.52870256,70.01601164,68.92364964,64.54808916,62.94087582,59.38220861,56.45139903,54.73974387
16/12/2015,24.40341665,24.60676304,25.19942433,23.63780386,24.98929859,27.15190307,39.15418578,51.77348321,59.96378007,65.47359007,69.14395612,70.81301928,72.0204723,72.22600064,71.8928457,70.77360373,70.27458239,69.21286153,64.79171681,62.92773975,59.38991839,56.5480505,54.89948155
15/12/2015,24.8838379,24.9398293,26.27237264,24.59975203,25.50519002,27.13288935,38.98404243,51.51075399,59.51748436,65.23860897,68.9754298,70.61902426,71.80483662,72.03721176,71.73294884,70.59735445,70.11898926,69.08750645,64.63473838,62.80804886,59.27287962,56.41325254,54.75460143
14/12/2015,22.80064102,23.17557379,23.39600572,23.40794083,25.07039998,27.13862071,38.97468141,51.82919666,60.23493756,65.65950265,69.11035008,70.76325691,72.00806483,72.1720352,71.94639228,70.77188853,70.29251004,69.25638651,64.77852066,62.89529757,59.35000311,56.43720169,54.74168892
12/11/2015,22.21092372,23.14104623,23.39265535,23.44174812,25.1432135,27.29302126,39.1284493,51.64508151,59.76820611,65.47232092,69.13836657,70.78925825,71.91697406,72.05569663,71.77187384,70.83145383,70.34957302,69.30803181,64.78414509,62.94530137,59.38805176,56.43133904,54.7201026
12/10/2015,22.21896375,22.56323666,22.30207851,23.39835878,25.29809062,27.32504523,39.09321255,51.55569557,59.83331849,65.31360778,68.90229703,70.48770365,71.67280097,71.83411417,71.64512713,70.73546852,70.2402963,69.1819425,64.71361412,63.04559963,59.49768497,56.54689027,54.83636716
12/09/2015,22.81503809,22.87860177,22.30911367,23.89765837,25.48088347,27.05264753,38.8311502,51.27579609,59.48412666,65.14850301,68.73613416,70.35568623,71.56539757,71.74138578,71.50681481,70.6575422,70.16586883,69.11856688,64.65856416,63.02450113,59.42844977,56.50747979,54.79975413
12/08/2015,28.32066601,27.819861,26.73652298,25.92890496,26.34403519,27.08909381,39.05615132,51.22270306,59.67607672,65.26557432,68.8225223,70.55462627,71.68078379,71.76146595,71.53912637,70.65244262,70.17724791,69.15195354,64.69644,63.10427978,59.45294602,56.52421325,54.81242913
12/07/2015,28.18004476,27.65842717,26.69016942,25.90046445,27.15897737,28.95164553,39.5102373,51.09636681,59.88326645,65.38930178,68.7828712,70.56260553,71.68995129,71.72834508,71.51669471,70.62880711,70.14436461,69.09848084,64.64601635,63.01271195,59.47036836,56.55914432,54.88198019
12/04/2015,28.5651491,28.70421628,27.66512564,26.70997817,27.62248916,29.0603491,39.60108801,51.36039449,60.03786951,65.55571407,68.94487488,70.77407294,71.8268709,71.97251579,71.68907008,70.79448217,70.31525877,69.2791024,64.78843011,63.16181522,59.62731263,56.79644025,55.15606331
12/03/2015,33.98027616,29.2184121,27.35391073,26.06150437,27.10233445,28.95677802,39.74167685,51.75517349,60.70495345,65.98725656,69.36048822,71.25401722,72.29849433,72.26949915,71.88743506,70.99540805,70.5017137,69.4458384,64.90972612,63.24168422,59.83495138,56.98170499,55.35856853
12/02/2015,45.73184352,39.36812448,35.72661768,32.82664068,31.8555905,31.64462807,41.43624057,52.221842,60.74521146,65.87956908,69.44998443,71.20083214,72.08533885,72.31604106,72.32240275,71.38565203,70.88247675,69.81279912,65.76572732,64.18386321,60.52141064,57.4686794,55.74290082
12/01/2015,45.45443107,39.32529385,35.67409089,33.07773244,32.01032309,31.59292083,41.22439417,52.30688827,61.13060701,66.18147931,69.70656938,71.3796454,72.36091751,72.61108519,72.68261875,71.7037248,71.2135434,70.15852016,66.05280298,64.41550151,60.71595719,57.72256361,56.02617243
30/11/2015,50.20405108,41.5004208,35.75949049,33.41069739,32.07473625,31.24727081,41.06495117,52.73562138,60.93756474,65.8070093,69.33148301,71.41403941,72.36763568,72.61841744,72.66523084,71.7075378,71.19970608,70.10786683,66.06295067,64.51565532,60.68578072,57.72303013,56.02758603
27/11/2015,47.56889908,40.02606758,35.98775008,33.51266341,32.12890558,30.88581334,40.70198298,52.77706331,60.74733092,65.61046592,69.3768948,71.54188502,72.3674583,72.69005993,72.6966266,71.75413804,71.24853415,70.16008495,66.15719243,64.5132759,60.72091062,57.73092871,56.01494903
26/11/2015,42.4517359,36.94175504,34.49578251,32.53944741,31.44680492,30.41277815,40.16700639,52.50643198,60.50774053,65.5409415,69.32702995,71.50883861,72.38945037,72.59402728,72.63966912,71.66339007,71.16666682,70.10502302,65.97450992,64.43018277,60.56868391,57.23461398,55.29145599
25/11/2015,41.2362851,36.10613248,34.06106064,32.49478195,31.41809912,30.2230929,39.90298955,52.25565589,60.42987768,65.46961835,69.28543568,71.49845849,72.38568092,72.56289669,72.63898604,71.63953739,71.1424485,70.08424167,65.95873669,64.37487148,60.52625173,57.18632573,55.23798069
24/11/2015,38.67183071,31.80938702,31.44580428,29.48248794,29.80107564,30.47269642,40.21822564,52.83504903,61.02538202,65.97655319,69.368515,71.5300571,72.46523012,72.67976087,72.74300628,71.77027654,71.26865325,70.19105798,66.11463426,64.54443655,60.69552735,57.36695423,55.41081217
23/11/2015,38.66546021,32.0837448,31.36963277,29.19082118,29.43890485,30.11662834,39.1943708,51.07804781,59.54552682,65.16340216,68.93281134,70.90684887,71.82190818,72.02755522,71.99530971,71.06781676,70.55176396,69.44407744,65.30761919,63.5758384,60.13983268,57.01104206,55.16308839
20/11/2015,35.18402465,29.87614201,30.21083735,29.00537991,29.56304061,30.32145798,39.33909235,51.30436703,59.64672817,65.19408875,69.01933203,71.06588426,71.83369541,72.07053783,72.05037576,71.12831566,70.60465489,69.48084865,65.39169024,63.58330739,60.17905308,56.92531306,55.06827244
19/11/2015,33.48339834,29.55460504,31.42444158,30.20662747,30.71542139,31.45953299,40.02535158,51.77858385,60.18970416,65.51959516,69.13901061,71.21869326,71.97453334,72.24381296,72.20843166,71.28713142,70.75234788,69.61646079,65.55900987,63.69975813,60.27457919,57.07583889,55.2825615
18/11/2015,35.69637712,30.98762584,32.63166284,30.60960951,30.76638752,31.26609268,39.83478214,51.69949623,60.03535287,65.45647924,69.11803436,71.24961492,72.2138885,72.44050834,72.4450097,71.49364849,70.97072984,69.8510547,65.64819226,63.77662718,60.32192337,57.15701858,55.46374531
17/11/2015,35.69637712,30.98762584,32.63166284,30.60960951,30.76638752,31.26609268,39.83478214,51.69949623,60.03535287,65.45647924,69.11803436,71.24961492,72.2138885,72.44050834,72.4450097,71.49364849,70.97072984,69.8510547,65.64819226,63.77662718,60.32192337,57.15701858,55.46374531
16/11/2015,33.39831906,30.33691499,31.83574013,29.81059692,30.32619554,31.28130807,39.87518287,51.60622343,60.03712137,65.43255587,69.21168399,71.2049409,72.23145489,72.42609571,72.45191152,71.5004731,70.97472902,69.84713041,65.6122219,63.80331275,60.32252535,57.11822766,55.4078464
13/11/2015,36.9230132,33.31715623,33.12405548,30.51605519,30.71072792,31.44057638,40.03240702,51.83077023,60.12510333,65.51062284,69.2635151,71.31190074,72.20418672,72.49321093,72.41282566,71.5121254,70.98163963,69.84351583,65.58895028,63.84375465,60.35956629,57.11708345,55.41171955
11/12/2015,35.88814053,32.04328211,32.46700368,30.51160994,30.78174293,31.44053748,40.07647507,51.85500012,60.17801616,65.48482002,69.28414897,71.27589755,72.21569525,72.51232387,72.38704837,71.49436894,70.95935963,69.82238913,65.57544675,63.81862594,60.37169578,57.16557414,55.48327033
11/11/2015,37.90825407,32.58068955,32.97213762,30.91290406,31.51797256,32.60307775,41.0387449,52.54435784,60.90966388,66.1858777,69.89570485,71.93329448,73.03248809,73.40457161,73.39046753,72.52900173,71.98500058,70.83366683,66.54552464,64.31727934,60.56243012,57.2785646,55.56985777
11/10/2015,41.19488119,35.85037834,35.57984063,33.01322389,32.70598025,32.76786902,41.02445752,52.59563709,61.04195774,66.43373132,69.98933538,72.09351814,73.18557143,73.55482034,73.58368661,72.66954886,72.13187311,70.98130176,66.58837129,64.31721055,60.56663191,57.27986034,55.56876999
11/09/2015,38.84395975,34.66774522,32.21552546,30.01185701,29.62556934,29.47687654,39.36566549,51.62008935,60.38912947,66.14850525,69.71888696,71.75173519,72.8924003,73.21874141,73.31235503,72.6782503,72.13659464,70.97577457,66.56873597,64.34996362,60.60815817,57.33815833,55.62414726
11/06/2015,33.3611796,33.58604,32.18259014,29.40107677,29.23523526,29.57668619,39.56150938,51.89754836,60.89890933,66.9180766,70.6971113,72.83626023,73.84259253,74.40629397,74.61912665,74.48438288,73.7225423,72.12139396,67.57894446,65.38134682,61.50505882,58.14724198,56.34853647
11/05/2015,33.3611796,33.6295966,32.274801,29.41792765,29.22339269,29.57668619,39.56150938,51.87251628,60.88204742,66.90747326,70.67880744,72.83626023,73.84259253,74.40565052,74.61918792,74.49053992,73.7225423,72.12379745,67.58010753,65.38344052,61.50505882,58.14870999,56.34839722
11/04/2015,27.99801497,30.76203265,30.62689251,28.65120273,28.86200322,29.41971073,38.90689758,51.51459284,60.55272714,66.61404841,70.39286556,72.49755011,73.60192678,74.1376799,74.37506828,74.19009635,73.44694375,71.90339173,67.40804436,65.19219386,61.30111717,57.77351184,55.85878382
11/03/2015,27.94326959,30.76203265,30.64812692,28.66106305,28.85546662,29.39859188,38.80021863,51.51459284,60.55272714,66.60341184,70.38688758,72.49446813,73.59732304,74.1376799,74.37520522,74.19207503,73.45311559,71.90339173,67.40804436,65.19219386,61.30399004,57.77403251,55.85864577
11/02/2015,24.89213411,27.05038156,27.76880607,26.00936187,26.22024457,26.55006448,38.50487571,51.51438882,60.51955668,66.62423558,70.34040553,72.34575395,73.43697395,73.96930099,74.20191788,74.04362007,73.2964283,71.72836011,67.27460592,65.05695456,61.20900693,57.63692803,55.68919144
30/10/2015,23.21781138,24.94204201,25.07163881,24.35788052,25.49596464,26.72275044,38.69800925,51.64944084,60.6771986,66.63972252,70.39966158,72.4309757,73.4447051,74.01197508,74.21445482,74.0026979,73.26511068,71.71287982,67.2399287,65.06408699,61.17516804,57.86249204,56.00368307
29/10/2015,21.69049101,23.81189718,23.71509692,23.52667429,25.03276083,26.64540487,38.72348686,52.56579304,61.44595853,67.42440106,70.91159174,72.72775263,73.55373385,74.04557353,74.33802822,73.97768569,73.26158174,71.76444158,66.97955105,65.27814154,61.21639143,57.0720543,54.72419602
28/10/2015,21.69049101,23.81491845,23.71707464,23.50948342,25.01559972,26.55022193,38.72348686,52.56579304,61.42919989,67.41456295,70.90642003,72.72075326,73.55373385,74.04470654,74.33840741,73.97959632,73.26158174,71.76698047,66.97955105,65.27814154,61.21639143,57.07269293,54.72406079
27/10/2015,19.3404198,21.49795072,22.60317954,22.41361325,24.41849506,26.59164454,38.77445394,52.42422613,61.26020876,67.36358297,71.09323762,72.7248018,73.52901726,74.04244423,74.34029174,74.01009991,73.28596898,71.76491191,66.9848681,65.27367303,61.19707907,57.03732358,54.70469723
26/10/2015,20.64918624,23.20957213,24.11572821,23.9098836,25.31068273,26.69912831,39.40174102,53.19058254,61.87008147,67.75289271,71.13089872,72.740798,73.59238722,74.00143212,74.35660874,74.0427626,73.30753669,71.76218664,67.03887371,65.27115871,61.22847688,57.16354804,54.89211262
24/10/2015,20.82783759,23.79558036,23.50799383,22.39445179,24.35752445,26.7596784,39.3644762,53.03919544,61.89732764,67.75313397,71.20699936,72.78571601,73.56635271,74.06079925,74.36703731,74.07705221,73.32576681,71.74588405,67.0974946,65.26679315,61.22148032,57.21377784,54.9939581
23/10/2015,20.71828907,21.46613569,20.82220532,20.12159764,22.69215488,25.83115196,39.28108207,53.26042742,62.86462811,68.56994171,71.97839607,73.41630027,74.19789136,74.72884183,74.99751284,74.71960778,73.95261375,72.35508877,67.58230288,65.86006701,61.78384983,57.61016848,55.24596028
22/10/2015,18.74514861,19.27818488,19.11165184,19.2150924,22.20306928,25.54525873,39.06692035,53.1757312,62.53255118,68.41909359,71.8974773,73.37130226,74.16958845,74.70263459,74.95595645,74.73206717,73.95963588,72.35773631,67.57852999,65.89048529,61.85331505,57.86066038,55.56801175
21/10/2015,18.80826032,19.26215092,19.11194179,19.21306471,22.21638203,25.57630527,38.99988793,53.24749597,62.36629022,68.57834287,71.96853616,73.49787778,74.30301206,74.79172971,75.02877686,74.74498487,74.00790009,72.4605829,67.71192711,65.96308437,61.92609702,57.99346396,55.74074637
20/10/2015,18.43425256,19.46779755,19.50158706,19.5160929,22.43559348,25.73070292,39.09852053,53.31518548,62.29893481,68.1281587,71.4798734,72.98128899,73.82731392,74.35964255,74.76708065,74.48660516,73.72562053,72.1285089,67.46140195,65.66565468,61.64710614,57.62519534,55.32092061
17/10/2015,18.31999106,19.45994778,19.50239313,19.48380043,22.39923072,25.66172716,38.97861188,53.24033688,62.21654071,68.09966055,71.47555289,72.97652209,73.82279425,74.35364793,74.76813541,74.48864374,73.73197123,72.14089785,67.46421928,65.67217019,61.65038081,57.62582251,55.32051048
16/10/2015,18.95863298,20.05920562,20.1017741,19.71933584,22.44827548,25.68350479,39.06943984,53.086843,62.29692535,68.1121002,71.4684236,72.95998261,73.80446759,74.35900333,74.77748254,74.48430581,73.7197685,72.12751736,67.44274618,65.64322144,61.66752288,57.66008457,55.36254755
15/10/2015,17.20566135,18.35543909,18.60240843,19.11201639,22.14163963,25.40944497,39.15470412,53.61753084,62.96202985,68.91096333,72.11474462,73.22404264,74.13248673,74.53492502,74.80594333,74.33610334,73.56635639,71.97037324,67.29920317,65.23183421,61.29449809,57.42269887,55.19798104
14/10/2015,17.51447845,18.35267038,18.60181378,19.11235241,22.16041297,25.45446977,39.02989353,53.61138019,62.91713057,68.95861534,72.08500534,73.20401174,74.13729871,74.53107905,74.8020847,74.32717215,73.56486353,71.96853536,67.33640604,65.2336965,61.31196884,57.36186722,55.08523072
13/10/2015,17.51394226,18.33630369,18.60042768,19.10634904,22.11222633,25.33782688,39.08138331,53.52305369,62.87833715,68.99321329,72.04282049,72.84136458,73.83963853,74.1848893,74.49646998,73.99219676,73.24047254,71.66292591,67.03238212,64.97075463,61.10124576,57.14213792,54.85688854
10/10/2015,17.60309695,17.88901005,17.73401133,18.18168808,21.62866704,25.40429829,39.14586253,53.81019206,63.02742987,69.02312752,72.06993135,72.94228706,73.84342114,74.23845692,74.49392514,74.00618082,73.252572,71.66812467,67.0060602,65.01726771,61.12617719,57.236312,54.98371509
10/09/2015,18.37730145,18.01266693,17.81171177,18.21440002,21.66599203,25.56690125,39.36411698,54.07685988,63.43480092,69.36943142,72.47175968,73.34552914,74.21213337,74.64766105,74.88297627,74.26152533,73.48961546,71.88310854,67.19687193,65.21247842,61.34275442,57.34773303,55.04775266
10/08/2015,18.26650482,17.91436569,17.80774133,18.21410822,21.701365,25.57880464,39.42487155,53.89542267,63.26402186,69.27659258,72.37866565,73.30754828,74.1926991,74.63215947,74.8280328,74.25313511,73.47523179,71.86343051,67.21927769,65.20296884,61.35482711,57.32116235,55.00553997
10/07/2015,18.09565338,18.0365832,18.78010362,19.40683176,22.37908865,25.53681902,39.26969523,53.96375072,63.28467976,69.32448998,72.35507557,73.28177691,74.20826323,74.62568236,74.84778858,74.21632106,73.45903896,71.87264114,67.20195706,65.2213684,61.32473005,57.30128384,54.99237205
10/06/2015,18.69229668,18.37777753,18.88340506,19.21051294,22.13120074,25.30817103,38.95480157,53.53453662,62.64839171,68.761687,71.79910656,72.59002661,73.61135162,73.94947165,74.21914221,73.57254412,72.82996543,71.2708858,66.63206556,64.66578547,60.80755039,56.83716527,54.55807065
10/03/2015,18.58713856,18.49840048,18.52164947,19.26071113,22.31208026,25.51271593,39.16067968,53.6224416,62.8626082,68.76893595,71.83061109,72.70601651,73.60193107,73.99422658,74.23402008,73.58819899,72.84685989,71.28716541,66.60708173,64.64451577,60.79644549,56.71040845,54.35183373
10/02/2015,19.4703307,19.01405447,18.76816364,19.50636557,22.42226087,25.53593706,39.21452672,53.36780744,62.73472252,68.60042704,71.60779174,72.42456904,73.38272098,73.7178654,74.04163651,73.34918059,72.60753335,71.06152136,66.39516347,64.42871798,60.60528214,56.61774482,54.32214475
10/01/2015,19.79940133,19.11773471,18.10939152,18.59754867,21.80166303,25.26339814,38.97951899,53.35400289,62.5491613,68.42877331,71.51572385,72.44025244,73.31047008,73.72032629,73.95665821,73.38989381,72.62861493,71.05037984,66.45527374,64.46752873,60.60120299,56.70863858,54.4929595
30/09/2015,19.59593389,19.00614907,18.20816064,19.19571632,22.14351275,25.12799852,39.06343902,53.1353416,62.09116728,68.03230368,71.25678848,72.29093528,73.49073892,73.65660264,73.75540182,73.09279531,72.35294706,70.80134547,65.83820561,63.68022782,60.10638785,56.29498809,54.06188819
29/09/2015,16.70195154,17.96204456,16.61332526,17.6085867,21.13891186,24.88232774,38.80077619,52.92367033,61.95372818,68.04525414,71.19708578,72.20747997,73.26032915,73.52413593,73.57848379,72.9862449,72.22245158,70.62123531,65.71334526,63.54423471,60.12293145,56.30468639,54.09110495
26/09/2015,16.94335499,18.83035586,17.83276039,18.68107321,21.79911168,25.09952251,39.1021451,52.91082119,61.84320191,67.80728263,71.0531588,72.29918641,73.34342343,73.61784575,73.57076247,72.99186021,72.23111242,70.63309955,65.75450071,63.53881463,60.1343855,56.42282125,54.29708828
25/09/2015,17.02512595,19.21847516,19.00266431,19.89413703,22.90546511,26.06677184,39.72883527,53.47265837,62.15463557,67.75897122,71.06398864,72.26069753,73.35181498,73.60216831,73.55786776,72.97592743,72.19859614,70.58236872,65.70005743,63.56852504,60.12847693,56.32926904,54.14048518
24/09/2015,18.30773556,19.6563665,19.10590954,19.8961498,22.80019721,25.79489103,39.62163867,53.56293495,62.16399831,67.8469158,71.05355528,72.29444216,73.43429596,73.62927433,73.65316192,73.05384757,72.27880058,70.67348705,65.85787403,63.6035523,60.13973943,56.50449814,54.38912026
23/09/2015,17.70658033,20.06686618,20.49707516,21.39278122,24.16911959,26.97759356,40.42789532,54.53231835,63.13497736,68.66108384,71.83278368,73.0500474,74.23592276,74.51483744,74.60129327,73.72023547,72.96385062,71.37890944,66.40285575,64.25572536,60.71695472,56.88597108,54.72734888
22/09/2015,15.30169852,15.73782601,15.50333207,17.48962445,21.09670092,24.59942529,38.88486587,53.17979019,62.07268652,68.24326011,71.29386099,72.53678168,73.76585113,74.00874763,74.08315508,73.25066563,72.49094893,70.89764841,66.03529757,63.85816835,60.39636542,56.6869693,54.62773688
19/09/2015,15.91168102,16.28737258,16.00347071,17.49221505,21.09042962,24.59978785,38.91948762,53.03506207,62.16329699,68.06270478,71.159507,72.41459757,73.56313928,73.78039973,73.909378,73.03673178,72.277417,70.68233474,65.86462523,63.6387965,60.20098356,56.44527408,54.34761974
18/09/2015,17.18917532,16.90727595,15.90998638,17.19391423,20.92610381,24.86398005,39.3103813,53.25042868,62.23779737,68.03005596,71.12547216,72.20983984,73.06162162,73.23389041,73.33742932,72.65263102,71.93755847,70.44415315,65.61145844,63.46092742,60.07684614,56.4141262,54.38552435
17/09/2015,16.50599116,15.62513112,14.31198471,16.48920823,20.61597854,24.71001782,39.30741084,53.43158895,62.46450671,68.54417291,71.56299844,72.61880019,73.41537118,73.55955496,73.59256454,72.97290953,72.25255344,70.75427834,65.89311834,63.74651352,60.28281323,56.59890604,54.58615092
16/09/2015,16.1055542,15.59878216,14.70837205,16.78860563,20.94316517,25.10190285,40.03624239,54.1928789,63.39114648,69.53905793,72.38244961,73.15331802,73.66890405,73.63629515,73.66251977,73.05120529,72.33313929,70.82493113,65.99188217,63.76346437,60.2597202,56.5817212,54.56121432
15/09/2015,15.2144836,15.36258159,14.5197048,16.8264831,21.11804096,25.21210464,40.17525798,54.83305041,64.16410703,70.15798139,72.53349278,72.87231535,73.03042291,72.94703404,73.03343891,72.83514091,72.01742902,70.30648677,65.46801048,63.41931463,59.82490929,56.18780499,54.21540319
09/12/2015,15.2144836,15.36258159,14.5197048,16.8264831,21.11804096,25.21210464,40.17525798,54.83305041,64.16410703,70.15798139,72.53349278,72.87231535,73.03042291,72.94703404,73.03343891,72.83514091,72.01742902,70.30648677,65.46801048,63.41931463,59.82490929,56.18780499,54.21540319
09/11/2015,15.2144836,15.39176021,14.50835708,16.79087068,20.98124323,25.21210464,40.17525798,54.80709072,64.14726619,70.15118609,72.53017102,72.87231535,73.03042291,72.94674044,73.03358882,72.84176182,72.01742902,70.3090567,65.4690932,63.42125431,59.82490929,56.18941505,54.21526921
09/10/2015,15.5037708,15.40172944,14.50892864,16.79087383,20.94091629,25.04990055,39.90636992,54.76728166,64.02117045,69.92763445,72.01967401,72.43773342,72.8382106,72.8374652,72.9702822,72.83937705,72.01441123,70.31163585,65.5071727,63.44010805,59.86688609,56.34847992,54.46672642
09/09/2015,15.50547169,15.37571042,14.50925676,16.79125566,20.92544817,25.01161142,39.71739514,54.41258394,63.70970476,69.6938307,71.8199209,72.42575841,72.81994176,72.84011343,73.00652316,72.80873031,72.00199579,70.31906595,65.49203654,63.44994245,59.88992873,56.26283827,54.34145353
